epoch,epochs_total,step,steps_total,loss,logits_loss,aux_loss,lr
1,2,38000,56608,1.5243,1.5243,0.0,7.72e-06
1,2,38100,56608,1.587,1.587,0.0,7.71e-06
1,2,38200,56608,1.3954,1.3954,0.0,7.7e-06
1,2,38300,56608,1.4895,1.4895,0.0,7.69e-06
1,2,38400,56608,1.3957,1.3957,0.0,7.68e-06
1,2,38500,56608,1.6137,1.6137,0.0,7.67e-06
1,2,38600,56608,1.6111,1.6111,0.0,7.66e-06
1,2,38700,56608,1.8304,1.8304,0.0,7.65e-06
1,2,38800,56608,1.4378,1.4378,0.0,7.63e-06
1,2,38900,56608,1.5872,1.5872,0.0,7.62e-06
1,2,39000,56608,1.6465,1.6465,0.0,7.61e-06
1,2,39100,56608,1.6282,1.6282,0.0,7.6e-06
1,2,39200,56608,1.5759,1.5759,0.0,7.59e-06
1,2,39300,56608,1.4968,1.4968,0.0,7.58e-06
1,2,39400,56608,1.6344,1.6344,0.0,7.57e-06
1,2,39500,56608,1.4539,1.4539,0.0,7.56e-06
1,2,39600,56608,1.5999,1.5999,0.0,7.55e-06
1,2,39700,56608,1.8514,1.8514,0.0,7.53e-06
1,2,39800,56608,1.5844,1.5844,0.0,7.52e-06
1,2,39900,56608,1.745,1.745,0.0,7.51e-06
1,2,40000,56608,1.6141,1.6141,0.0,7.5e-06
1,2,40100,56608,1.7813,1.7813,0.0,7.49e-06
1,2,40200,56608,1.6483,1.6483,0.0,7.48e-06
1,2,40300,56608,1.4854,1.4854,0.0,7.47e-06
1,2,40400,56608,1.4968,1.4968,0.0,7.46e-06
1,2,40500,56608,1.6261,1.6261,0.0,7.45e-06
1,2,40600,56608,1.5981,1.5981,0.0,7.43e-06
1,2,40700,56608,1.4871,1.4871,0.0,7.42e-06
1,2,40800,56608,1.5928,1.5928,0.0,7.41e-06
1,2,40900,56608,1.7012,1.7012,0.0,7.4e-06
1,2,41000,56608,1.4074,1.4074,0.0,7.39e-06
1,2,41100,56608,1.4943,1.4943,0.0,7.38e-06
1,2,41200,56608,1.4699,1.4699,0.0,7.37e-06
1,2,41300,56608,1.786,1.786,0.0,7.35e-06
1,2,41400,56608,1.5225,1.5225,0.0,7.34e-06
1,2,41500,56608,1.6852,1.6852,0.0,7.33e-06
1,2,41600,56608,1.7133,1.7133,0.0,7.32e-06
1,2,41700,56608,1.4721,1.4721,0.0,7.31e-06
1,2,41800,56608,1.6027,1.6027,0.0,7.3e-06
1,2,41900,56608,1.6455,1.6455,0.0,7.29e-06
1,2,42000,56608,1.5029,1.5029,0.0,7.27e-06
1,2,42100,56608,1.3683,1.3683,0.0,7.26e-06
1,2,42200,56608,1.6641,1.6641,0.0,7.25e-06
